Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202509,30,077,4,8,Powell County                                               ,5,5,2081171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,081,4,8,Ravalli County                                              ,1,1,140000,0,0,0,0,0,0,0,0,0,1,1,140000,0,0,0,0,0,0,0,0,0
202509,30,083,4,8,Richland County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,085,4,8,Roosevelt County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,087,4,8,Rosebud County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,091,4,8,Sheridan County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,093,4,8,Silver Bow County                                           ,4,4,448584,1,2,148020,0,0,0,1,5,141600,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,095,4,8,Stillwater County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,097,4,8,Sweet Grass County                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,099,4,8,Teton County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,101,4,8,Toole County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,105,4,8,Valley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,109,4,8,Wibaux County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,30,111,4,8,Yellowstone County                                          ,91,91,25385286,0,0,0,0,0,0,2,116,30000000,90,90,25270992,0,0,0,0,0,0,2,116,30000000
202509,31,001,2,4,Adams County                                                ,6,6,3443406,0,0,0,2,6,199188,0,0,0,6,6,3443406,0,0,0,2,6,199188,0,0,0
202509,31,003,2,4,Antelope County                                             ,2,2,800870,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202509,31,011,2,4,Boone County                                                ,1,1,441064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,013,2,4,Box Butte County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,015,2,4,Boyd County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,017,2,4,Brown County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,019,2,4,Buffalo County                                              ,9,9,3767085,0,0,0,1,3,450000,0,0,0,8,8,3446435,0,0,0,0,0,0,0,0,0
202509,31,021,2,4,Burt County                                                 ,1,1,378571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,023,2,4,Butler County                                               ,3,3,849000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,025,2,4,Cass County                                                 ,5,5,779614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,027,2,4,Cedar County                                                ,2,2,665740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,029,2,4,Chase County                                                ,1,1,284900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,031,2,4,Cherry County                                               ,1,1,295993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,033,2,4,Cheyenne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,035,2,4,Clay County                                                 ,1,1,535600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,037,2,4,Colfax County                                               ,2,2,750750,3,6,930000,0,0,0,0,0,0,0,0,0,3,6,930000,0,0,0,0,0,0
202509,31,039,2,4,Cuming County                                               ,2,2,440650,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
202509,31,041,2,4,Custer County                                               ,2,2,683406,0,0,0,0,0,0,0,0,0,2,2,683406,0,0,0,0,0,0,0,0,0
202509,31,043,2,4,Dakota County                                               ,2,2,627300,0,0,0,0,0,0,0,0,0,2,2,627300,0,0,0,0,0,0,0,0,0
202509,31,045,2,4,Dawes County                                                ,1,1,241604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,047,2,4,Dawson County                                               ,4,4,729250,0,0,0,0,0,0,0,0,0,3,3,420000,0,0,0,0,0,0,0,0,0
202509,31,049,2,4,Deuel County                                                ,1,1,122816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,051,2,4,Dixon County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,053,2,4,Dodge County                                                ,5,5,3343008,0,0,0,0,0,0,0,0,0,4,4,2873683,0,0,0,0,0,0,0,0,0
202509,31,055,2,4,Douglas County                                              ,196,196,28996501,2,4,400118,0,0,0,1,88,57147400,190,190,25061270,2,4,400118,0,0,0,1,88,57147400
202509,31,057,2,4,Dundy County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,059,2,4,Fillmore County                                             ,1,1,675000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,061,2,4,Franklin County                                             ,1,1,134853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,063,2,4,Frontier County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,065,2,4,Furnas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,067,2,4,Gage County                                                 ,3,3,990132,2,4,900000,0,0,0,0,0,0,2,2,734278,2,4,900000,0,0,0,0,0,0
202509,31,069,2,4,Garden County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,071,2,4,Garfield County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,073,2,4,Gosper County                                               ,1,1,800000,0,0,0,0,0,0,0,0,0,1,1,800000,0,0,0,0,0,0,0,0,0
202509,31,077,2,4,Greeley County                                              ,1,1,124375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,079,2,4,Hall County                                                 ,3,3,425197,10,20,4174608,0,0,0,0,0,0,1,1,116491,10,20,4174608,0,0,0,0,0,0
202509,31,081,2,4,Hamilton County                                             ,4,4,1415326,0,0,0,1,3,366000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,083,2,4,Harlan County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,085,2,4,Hayes County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,087,2,4,Hitchcock County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,089,2,4,Holt County                                                 ,2,2,668650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,091,2,4,Hooker County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,093,2,4,Howard County                                               ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
202509,31,095,2,4,Jefferson County                                            ,2,2,498150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,097,2,4,Johnson County                                              ,1,1,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,099,2,4,Kearney County                                              ,2,2,648500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,101,2,4,Keith County                                                ,3,3,337000,0,0,0,0,0,0,0,0,0,3,3,337000,0,0,0,0,0,0,0,0,0
202509,31,103,2,4,Keya Paha County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,105,2,4,Kimball County                                              ,1,1,341703,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202509,31,107,2,4,Knox County                                                 ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,109,2,4,Lancaster County                                            ,68,68,24072317,0,0,0,1,4,855000,3,98,16300000,68,68,24072317,0,0,0,1,4,855000,3,98,16300000
202509,31,111,2,4,Lincoln County                                              ,6,6,1642852,0,0,0,0,0,0,0,0,0,4,4,1160000,0,0,0,0,0,0,0,0,0
202509,31,115,2,4,Loup County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,117,2,4,McPherson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,119,2,4,Madison County                                              ,3,3,988000,1,2,425000,0,0,0,0,0,0,3,3,988000,1,2,425000,0,0,0,0,0,0
202509,31,121,2,4,Merrick County                                              ,4,4,1248644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,123,2,4,Morrill County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,125,2,4,Nance County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,127,2,4,Nemaha County                                               ,1,1,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,129,2,4,Nuckolls County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,131,2,4,Otoe County                                                 ,2,2,853000,0,0,0,0,0,0,0,0,0,1,1,328000,0,0,0,0,0,0,0,0,0
202509,31,133,2,4,Pawnee County                                               ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,135,2,4,Perkins County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,137,2,4,Phelps County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,139,2,4,Pierce County                                               ,4,4,1215000,0,0,0,0,0,0,0,0,0,4,4,1215000,0,0,0,0,0,0,0,0,0
202509,31,141,2,4,Platte County                                               ,4,4,230000,0,0,0,0,0,0,0,0,0,4,4,230000,0,0,0,0,0,0,0,0,0
202509,31,143,2,4,Polk County                                                 ,1,1,138889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,145,2,4,Red Willow County                                           ,1,1,290000,1,2,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,147,2,4,Richardson County                                           ,0,0,0,1,2,221625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,149,2,4,Rock County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,151,2,4,Saline County                                               ,4,4,1798939,0,0,0,0,0,0,0,0,0,3,3,1448939,0,0,0,0,0,0,0,0,0
202509,31,153,2,4,Sarpy County                                                ,167,167,38149706,0,0,0,0,0,0,0,0,0,120,120,26274054,0,0,0,0,0,0,0,0,0
202509,31,155,2,4,Saunders County                                             ,11,11,3256724,0,0,0,0,0,0,0,0,0,9,9,2918391,0,0,0,0,0,0,0,0,0
202509,31,157,2,4,Scotts Bluff County                                         ,4,4,2155556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,159,2,4,Seward County                                               ,3,3,627188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,161,2,4,Sheridan County                                             ,1,1,70666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,163,2,4,Sherman County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,165,2,4,Sioux County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,167,2,4,Stanton County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,169,2,4,Thayer County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,171,2,4,Thomas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,173,2,4,Thurston County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,175,2,4,Valley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,177,2,4,Washington County                                           ,7,7,2085043,0,0,0,0,0,0,0,0,0,6,6,1872578,0,0,0,0,0,0,0,0,0
202509,31,179,2,4,Wayne County                                                ,0,0,0,0,0,0,1,4,370000,0,0,0,0,0,0,0,0,0,1,4,370000,0,0,0
202509,31,181,2,4,Webster County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,183,2,4,Wheeler County                                              ,1,1,167568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,31,185,2,4,York County                                                 ,2,2,612143,0,0,0,0,0,0,0,0,0,1,1,288000,0,0,0,0,0,0,0,0,0
202509,32,001,4,8,Churchill County                                            ,2,2,752659,0,0,0,0,0,0,0,0,0,2,2,752659,0,0,0,0,0,0,0,0,0
202509,32,003,4,8,Clark County                                                ,550,550,197868783,4,8,1325860,0,0,0,15,336,57613216,549,549,197284596,4,8,1325860,0,0,0,15,336,57613216
202509,32,005,4,8,Douglas County                                              ,13,13,9453534,0,0,0,0,0,0,0,0,0,13,13,9453534,0,0,0,0,0,0,0,0,0
202509,32,007,4,8,Elko County                                                 ,7,7,1951004,0,0,0,0,0,0,0,0,0,7,7,1951004,0,0,0,0,0,0,0,0,0
202509,32,013,4,8,Humboldt County                                             ,3,3,430552,0,0,0,0,0,0,0,0,0,3,3,430552,0,0,0,0,0,0,0,0,0
202509,32,015,4,8,Lander County                                               ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,017,4,8,Lincoln County                                              ,1,1,344286,0,0,0,0,0,0,1,5,395833,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,019,4,8,Lyon County                                                 ,11,11,3165663,0,0,0,0,0,0,5,40,6453615,4,4,1444395,0,0,0,0,0,0,5,40,6453615
202509,32,021,4,8,Mineral County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,027,4,8,Pershing County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,029,4,8,Storey County                                               ,1,1,143746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,031,4,8,Washoe County                                               ,101,101,33036520,0,0,0,0,0,0,0,0,0,66,66,23072505,0,0,0,0,0,0,0,0,0
202509,32,033,4,8,White Pine County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,32,510,4,8,Carson City (Independent City)                              ,16,16,5702147,0,0,0,0,0,0,0,0,0,16,16,5702147,0,0,0,0,0,0,0,0,0
202509,33,001,1,1,Belknap County                                              ,22,22,7697807,4,8,1400000,0,0,0,0,0,0,13,13,4569788,4,8,1400000,0,0,0,0,0,0
202509,33,003,1,1,Carroll County                                              ,26,26,10660557,0,0,0,0,0,0,4,108,18848866,14,14,5441836,0,0,0,0,0,0,4,108,18848866
202509,33,005,1,1,Cheshire County                                             ,15,15,5026654,0,0,0,0,0,0,1,5,891212,2,2,657262,0,0,0,0,0,0,1,5,891212
202509,33,007,1,1,Coos County                                                 ,11,11,2396845,0,0,0,0,0,0,2,65,6167465,7,7,2015143,0,0,0,0,0,0,1,60,5400000
202509,33,009,1,1,Grafton County                                              ,19,19,8558849,0,0,0,0,0,0,1,15,2706720,6,6,3940000,0,0,0,0,0,0,0,0,0
202509,33,011,1,1,Hillsborough County                                         ,45,45,19528249,1,2,423047,1,3,621068,2,23,5298105,28,28,13426788,0,0,0,0,0,0,0,0,0
202509,33,013,1,1,Merrimack County                                            ,28,28,10683039,1,2,362870,1,3,499354,0,0,0,16,16,6544886,1,2,362870,1,3,499354,0,0,0
202509,33,015,1,1,Rockingham County                                           ,36,36,16021363,3,6,1088611,0,0,0,1,16,2817426,23,23,10934356,3,6,1088611,0,0,0,0,0,0
202509,33,017,1,1,Strafford County                                            ,56,56,35679008,0,0,0,0,0,0,0,0,0,45,45,32155515,0,0,0,0,0,0,0,0,0
202509,33,019,1,1,Sullivan County                                             ,7,7,5634213,0,0,0,0,0,0,0,0,0,3,3,4475000,0,0,0,0,0,0,0,0,0
202509,34,001,1,2,Atlantic County                                             ,75,75,18381379,1,2,362870,0,0,0,1,5,622526,70,70,17475587,1,2,362870,0,0,0,0,0,0
202509,34,003,1,2,Bergen County                                               ,133,133,30079193,4,8,1143591,0,0,0,12,103,12773716,66,66,19987050,2,4,376370,0,0,0,1,25,4250000
202509,34,005,1,2,Burlington County                                           ,86,86,13868338,0,0,0,3,9,754162,3,20,1979744,12,12,4500900,0,0,0,0,0,0,0,0,0
202509,34,007,1,2,Camden County                                               ,31,31,5221703,0,0,0,0,0,0,5,31,3062922,6,6,1037300,0,0,0,0,0,0,2,12,1800000
202509,34,009,1,2,Cape May County                                             ,61,61,33134484,5,10,3756500,0,0,0,0,0,0,50,50,28240215,5,10,3756500,0,0,0,0,0,0
202509,34,011,1,2,Cumberland County                                           ,23,23,3962781,0,0,0,0,0,0,0,0,0,22,22,3830010,0,0,0,0,0,0,0,0,0
202509,34,013,1,2,Essex County                                                ,31,31,11148588,3,6,310456,14,51,3715608,16,154,14688343,17,17,8194859,0,0,0,13,48,3694402,7,35,462315
202509,34,015,1,2,Gloucester County                                           ,105,105,13026251,0,0,0,0,0,0,3,66,11625696,99,99,12066818,0,0,0,0,0,0,3,66,11625696
202509,34,017,1,2,Hudson County                                               ,31,31,7019674,6,12,1701281,2,6,516936,7,239,45116514,14,14,4217580,1,2,355100,0,0,0,0,0,0
202509,34,019,1,2,Hunterdon County                                            ,20,20,4768898,0,0,0,0,0,0,2,13,443933,13,13,3311031,0,0,0,0,0,0,0,0,0
202509,34,021,1,2,Mercer County                                               ,42,42,9443988,0,0,0,0,0,0,11,167,11341165,42,42,9443988,0,0,0,0,0,0,11,167,11341165
202509,34,023,1,2,Middlesex County                                            ,85,85,15759097,0,0,0,0,0,0,3,33,4443893,75,75,13269067,0,0,0,0,0,0,0,0,0
202509,34,025,1,2,Monmouth County                                             ,201,201,43717073,0,0,0,0,0,0,2,10,1451482,153,153,31080440,0,0,0,0,0,0,0,0,0
202509,34,027,1,2,Morris County                                               ,81,81,22403517,0,0,0,0,0,0,3,16,2319000,40,40,11782121,0,0,0,0,0,0,0,0,0
202509,34,029,1,2,Ocean County                                                ,195,195,52646980,0,0,0,0,0,0,13,65,489329,185,185,49894218,0,0,0,0,0,0,12,60,408100
202509,34,031,1,2,Passaic County                                              ,13,13,3451545,1,2,379000,2,8,1014500,4,20,1521095,6,6,2087700,0,0,0,2,8,1014500,1,5,210000
202509,34,033,1,2,Salem County                                                ,16,16,1931330,0,0,0,0,0,0,0,0,0,12,12,1194300,0,0,0,0,0,0,0,0,0
202509,34,035,1,2,Somerset County                                             ,17,17,6914698,1,2,166500,0,0,0,2,10,735974,11,11,5694450,0,0,0,0,0,0,0,0,0
202509,34,037,1,2,Sussex County                                               ,18,18,2747250,0,0,0,0,0,0,0,0,0,16,16,1970250,0,0,0,0,0,0,0,0,0
202509,34,039,1,2,Union County                                                ,15,15,2805968,1,2,239000,0,0,0,9,83,6634576,6,6,1278400,1,2,239000,0,0,0,2,10,644825
202509,34,041,1,2,Warren County                                               ,20,20,3320890,0,0,0,0,0,0,2,24,2676318,4,4,366800,0,0,0,0,0,0,0,0,0
202509,35,000,4,8,New Mexico Balance of State                                 ,223,223,24943536,0,0,0,0,0,0,0,0,0,223,223,24943536,0,0,0,0,0,0,0,0,0
202509,35,001,4,8,Bernalillo County                                           ,45,45,16160149,1,2,353803,0,0,0,2,47,4223179,11,11,10825714,0,0,0,0,0,0,0,0,0
202509,35,005,4,8,Chaves County                                               ,6,6,1098785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,009,4,8,Curry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,013,4,8,Dona Ana County                                             ,52,52,13411673,3,6,985469,1,3,316650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,015,4,8,Eddy County                                                 ,20,20,8425000,8,16,800000,0,0,0,0,0,0,20,20,8425000,8,16,800000,0,0,0,0,0,0
202509,35,025,4,8,Lea County                                                  ,11,11,3316023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,027,4,8,Lincoln County                                              ,5,5,2647819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,028,4,8,Los Alamos County                                           ,1,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,029,4,8,Luna County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,031,4,8,McKinley County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,035,4,8,Otero County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,043,4,8,Sandoval County                                             ,49,49,11017647,0,0,0,0,0,0,0,0,0,49,49,11017647,0,0,0,0,0,0,0,0,0
202509,35,045,4,8,San Juan County                                             ,9,9,3109754,0,0,0,0,0,0,0,0,0,9,9,3109754,0,0,0,0,0,0,0,0,0
202509,35,047,4,8,San Miguel County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,049,4,8,Santa Fe County                                             ,24,24,7586110,0,0,0,0,0,0,0,0,0,24,24,7586110,0,0,0,0,0,0,0,0,0
202509,35,055,4,8,Taos County                                                 ,8,8,2369102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,35,061,4,8,Valencia County                                             ,18,18,5393091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,001,1,2,Albany County                                               ,23,23,6837861,0,0,0,0,0,0,1,5,1223881,9,9,2822000,0,0,0,0,0,0,0,0,0
202509,36,003,1,2,Allegany County                                             ,10,10,1435821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,005,1,2,Bronx County                                                ,0,0,0,1,2,362870,0,0,0,7,135,24062738,0,0,0,1,2,362870,0,0,0,7,135,24062738
202509,36,007,1,2,Broome County                                               ,3,3,576617,0,0,0,0,0,0,2,14,1351509,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,009,1,2,Cattaraugus County                                          ,6,6,1481650,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
202509,36,011,1,2,Cayuga County                                               ,9,9,1902823,0,0,0,0,0,0,1,5,739330,1,1,60000,0,0,0,0,0,0,0,0,0
202509,36,013,1,2,Chautauqua County                                           ,11,11,2802649,0,0,0,0,0,0,0,0,0,1,1,198000,0,0,0,0,0,0,0,0,0
202509,36,015,1,2,Chemung County                                              ,2,2,444667,0,0,0,0,0,0,1,5,560345,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,017,1,2,Chenango County                                             ,8,8,692337,0,0,0,0,0,0,1,7,320832,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,019,1,2,Clinton County                                              ,5,5,1402743,0,0,0,0,0,0,1,5,692500,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,021,1,2,Columbia County                                             ,14,14,4337075,0,0,0,0,0,0,0,0,0,7,7,2717288,0,0,0,0,0,0,0,0,0
202509,36,023,1,2,Cortland County                                             ,2,2,520475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,025,1,2,Delaware County                                             ,14,14,4540306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,027,1,2,Dutchess County                                             ,26,26,18717639,1,2,362870,0,0,0,4,74,12652091,15,15,5392524,1,2,362870,0,0,0,1,58,10338065
202509,36,029,1,2,Erie County                                                 ,37,37,16313306,1,2,600000,0,0,0,2,19,3916567,25,25,12250967,1,2,600000,0,0,0,1,8,1450000
202509,36,031,1,2,Essex County                                                ,24,24,8255943,0,0,0,1,4,600000,0,0,0,2,2,350000,0,0,0,1,4,600000,0,0,0
202509,36,033,1,2,Franklin County                                             ,25,25,7070459,0,0,0,0,0,0,0,0,0,9,9,2149000,0,0,0,0,0,0,0,0,0
202509,36,035,1,2,Fulton County                                               ,5,5,1724435,0,0,0,0,0,0,0,0,0,2,2,714525,0,0,0,0,0,0,0,0,0
202509,36,037,1,2,Genesee County                                              ,5,5,1486221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,039,1,2,Greene County                                               ,15,15,4418466,0,0,0,0,0,0,0,0,0,6,6,1548968,0,0,0,0,0,0,0,0,0
202509,36,041,1,2,Hamilton County                                             ,5,5,1770998,0,0,0,0,0,0,0,0,0,3,3,1280000,0,0,0,0,0,0,0,0,0
202509,36,043,1,2,Herkimer County                                             ,5,5,1155248,0,0,0,0,0,0,0,0,0,1,1,400000,0,0,0,0,0,0,0,0,0
202509,36,045,1,2,Jefferson County                                            ,23,23,4812769,0,0,0,0,0,0,0,0,0,22,22,4541360,0,0,0,0,0,0,0,0,0
202509,36,047,1,2,Kings County                                                ,2,2,714525,1,2,362870,0,0,0,11,353,62919602,2,2,714525,1,2,362870,0,0,0,11,353,62919602
202509,36,049,1,2,Lewis County                                                ,17,17,2843238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202509,36,051,1,2,Livingston County                                           ,8,8,1873667,0,0,0,0,0,0,0,0,0,4,4,975000,0,0,0,0,0,0,0,0,0
202509,36,053,1,2,Madison County                                              ,10,10,3066713,0,0,0,0,0,0,0,0,0,7,7,2060388,0,0,0,0,0,0,0,0,0
